PRICE;MIN_NIGHTS;QTD_VIEWS;REVIEWS_MONTH;CALC_HOST_LISTINGS_COUNT;AVAILABILITY_365;SK_DT_LAST_REVIEW;SK_ANUNCIO;SK_HOST;SK_ROOM_TYPE;SK_LOCALIDADE
263;30;1;0;232;327;23/10/2018;35687;21710;3;103
200;1;9;1;1;0;01/01/2019;36558;29333;3;103
433;180;0;;65;364;;36659;27656;3;103
125;4;2;0;1;0;27/11/2018;37278;29823;3;103
650;7;0;;1;12;;37383;29895;3;103
232;120;0;;232;163;;38769;21710;3;103
220;2;0;;1;0;;39396;31221;3;103
300;1;3;1;1;363;17/05/2019;40132;31709;3;103
115;1;12;2;1;0;30/06/2019;40578;32006;3;103
200;2;17;3;1;79;30/06/2019;40898;32211;3;103
7500;1;0;;1;364;;42525;33181;3;103
225;4;2;1;1;138;11/06/2019;42545;33193;3;103
199;1;0;;1;43;;47579;36480;3;103
105;30;0;;1;31;;48495;37174;3;103
130;28;14;1;2;340;28/02/2019;2114;1829;3;92
65;30;25;0;2;188;22/12/2018;2140;1829;3;92
80;3;38;1;1;192;01/05/2019;2410;2083;3;92
86;2;0;;1;0;;3824;3320;3;92
125;5;0;;2;213;;4060;3525;3;92
53;20;16;0;1;220;02/06/2019;4140;3593;3;92
75;3;4;0;1;0;28/04/2019;4883;4240;3;92
95;3;2;0;1;0;23/08/2015;5079;4410;3;92
170;4;137;3;1;302;04/07/2019;5106;4432;3;92
119;1;1;0;1;0;09/01/2016;5327;4607;3;92
130;3;1;0;1;83;26/05/2018;5495;4746;3;92
129;5;48;1;4;91;15/06/2019;6603;5691;3;92
130;14;23;0;2;33;27/05/2019;7341;4871;3;92
295;5;4;0;1;19;27/04/2019;8637;7427;3;92
60;7;10;0;1;0;06/08/2018;9702;8357;3;92
135;1;0;;1;0;;10399;8969;3;92
89;2;101;2;1;291;24/06/2019;11182;9644;3;92
110;1;0;;1;0;;11909;10256;3;92
100;4;2;0;1;0;23/10/2017;14603;12540;3;92
75;30;1;0;1;191;12/06/2016;16500;14018;3;92
95;3;7;0;1;0;09/09/2018;19358;16307;3;92
90;1;0;;1;0;;19479;16392;3;92
126;1;188;6;1;295;24/06/2019;19546;16443;3;92
116;1;213;7;1;314;01/07/2019;19641;16525;3;92
139;2;93;3;1;217;30/06/2019;20623;17321;3;92
75;60;1;0;1;358;20/08/2018;21140;17743;3;92
100;2;109;4;1;216;23/06/2019;21168;17766;3;92
175;2;35;1;1;325;19/06/2019;21292;17866;3;92
165;20;0;;1;46;;21919;18355;3;92
100;3;25;1;1;353;11/06/2019;22065;18465;3;92
100;4;5;0;1;0;26/09/2017;23699;19762;3;92
256;2;61;3;1;166;01/07/2019;24184;20166;3;92
150;1;48;2;1;330;23/06/2019;24218;20196;3;92
60;30;0;;1;0;;24679;20572;3;92
125;7;1;0;1;3;07/08/2018;24815;20685;3;92
90;1;92;4;1;312;02/07/2019;25401;21146;3;92
120;2;7;0;1;0;30/10/2017;25552;21270;3;92
110;2;34;3;1;96;29/06/2019;29595;24412;3;92
125;3;25;2;1;348;12/06/2019;30442;25064;3;92
95;2;6;0;1;0;04/08/2018;33192;27075;3;92
75;7;11;1;1;3;19/05/2019;33221;27093;3;92
145;1;41;4;2;139;23/06/2019;34096;27713;3;92
80;3;39;4;1;8;23/06/2019;34656;28042;3;92
100;2;8;1;1;46;07/07/2019;34772;28118;3;92
300;3;8;1;1;125;25/06/2019;34900;28202;3;92
136;2;24;2;1;130;05/07/2019;34962;28249;3;92
134;2;35;3;1;34;21/06/2019;35472;28591;3;92
245;3;18;2;2;255;10/06/2019;36141;29051;3;92
119;1;32;4;1;276;03/07/2019;36788;29480;3;92
175;1;27;3;1;276;18/06/2019;36808;29497;3;92
82;1;56;6;1;288;22/06/2019;36877;29552;3;92
165;7;0;;1;126;;38068;30403;3;92
90;3;19;3;1;52;24/06/2019;38352;30591;3;92
90;1;0;;1;0;;39652;31388;3;92
120;9;1;1;3;3;20/05/2019;39881;12870;3;92
99;5;2;2;1;4;23/06/2019;40235;31770;3;92
155;28;0;;1;339;;41636;32638;3;92
135;1;14;4;1;271;14/06/2019;42408;33101;3;92
90;6;1;1;1;0;07/06/2019;42708;33311;3;92
200;2;5;2;2;161;15/06/2019;44107;34166;3;92
100;1;8;4;1;329;02/07/2019;45312;34865;3;92
200;2;1;1;2;179;07/07/2019;45390;34166;3;92
120;21;0;;3;67;;45485;12870;3;92
245;3;2;2;2;255;27/06/2019;45745;29051;3;92
4200;60;0;;1;90;;45869;35252;3;92
1800;30;0;;1;335;;45893;35267;3;92
190;2;0;;1;119;;46682;35840;3;92
595;1;4;4;1;57;07/07/2019;47738;36598;3;92
125;5;0;;1;15;;48325;37045;3;92
200;1;2;2;1;356;08/07/2019;48353;37066;3;92
184;3;146;2;1;143;19/06/2019;5022;4365;3;142
189;3;85;2;1;330;15/06/2019;5957;5137;3;142
258;1;0;;1;362;;47852;36684;3;142
150;3;1;0;1;0;16/08/2018;25148;20951;3;210
55;30;2;1;1;0;21/05/2019;42864;33416;3;210
95;3;206;5;2;144;01/07/2019;14237;12231;3;189
75;4;69;3;2;119;06/07/2019;23309;12231;3;189
101;2;11;3;1;46;30/06/2019;42239;32992;3;189
299;2;67;1;2;322;20/06/2019;1690;1458;3;114
80;2;123;5;1;108;05/07/2019;6923;5974;3;114
290;1;74;2;1;338;09/06/2019;9550;8215;3;114
53;6;0;;1;66;;20018;16838;3;114
239;5;10;0;1;188;20/05/2019;23758;19809;3;114
200;4;27;1;1;215;30/06/2019;23759;19810;3;114
200;2;45;3;1;42;30/06/2019;30565;25165;3;114
115;1;6;1;1;179;19/05/2019;34692;28070;3;114
120;2;7;1;1;41;05/07/2019;34946;28236;3;114
190;3;1;0;1;0;01/01/2019;35478;28596;3;114
175;3;1;0;1;112;09/10/2018;35975;28948;3;114
55;2;37;10;1;6;08/07/2019;42667;33276;3;114
2600;6;3;2;1;362;30/05/2019;42682;33288;3;114
105;4;8;1;1;222;10/10/2018;32842;26815;3;147
120;1;23;2;1;189;02/03/2019;33095;27003;3;147
230;1;3;0;2;310;01/06/2019;33145;27039;3;147
151;2;33;4;1;309;07/07/2019;37496;29988;3;147
80;2;0;;1;87;;48815;37409;3;147
120;2;88;1;2;233;19/06/2019;26;24;3;8
110;7;61;1;1;265;25/05/2019;49;44;3;8
115;3;11;0;1;0;01/01/2017;50;45;3;8
125;7;139;1;2;311;28/10/2018;101;93;3;8
125;90;162;1;2;137;28/06/2019;108;93;3;8
125;3;227;2;2;163;23/06/2019;140;126;3;8
115;3;124;2;2;170;20/06/2019;146;126;3;8
135;2;309;3;2;3;22/06/2019;164;148;3;8
175;26;30;0;1;364;03/09/2012;190;170;3;8
135;2;248;2;2;11;25/06/2019;264;148;3;8
145;3;127;1;2;72;24/06/2019;297;259;3;8
185;3;46;1;1;248;02/07/2019;336;291;3;8
90;3;218;2;4;324;28/06/2019;348;167;3;8
120;2;75;1;2;237;23/06/2019;349;24;3;8
175;2;370;4;1;204;05/07/2019;352;302;3;8
200;5;4;0;1;9;26/12/2018;355;305;3;8
135;2;86;1;1;102;16/06/2019;372;318;3;8
110;4;70;1;1;283;28/06/2019;390;331;3;8
72;31;88;1;1;164;16/06/2019;448;386;3;8
75;2;87;1;1;0;18/04/2017;485;414;3;8
99;2;187;2;2;287;10/06/2019;516;440;3;8
160;3;42;0;1;355;18/05/2019;526;450;3;8
139;3;83;1;1;255;23/06/2019;539;462;3;8
99;3;207;2;1;304;07/07/2019;544;466;3;8
145;3;123;1;1;287;11/06/2019;556;476;3;8
145;3;30;0;3;11;24/06/2019;564;484;3;8
80;3;234;2;4;308;30/06/2019;602;167;3;8
135;4;82;1;1;273;18/05/2019;604;514;3;8
100;7;63;2;1;321;26/06/2019;607;517;3;8
80;2;35;0;1;36;09/06/2019;611;521;3;8
110;3;305;3;1;231;27/06/2019;616;524;3;8
110;6;8;0;1;4;03/01/2019;640;546;3;8
280;3;5;0;1;365;09/07/2017;644;549;3;8
180;2;181;2;1;280;05/06/2019;648;553;3;8
170;2;190;2;1;315;23/06/2019;690;578;3;8
125;30;31;0;1;218;28/01/2019;695;583;3;8
130;3;18;0;1;1;18/06/2019;709;594;3;8
165;3;204;2;1;80;30/06/2019;770;649;3;8
800;4;122;1;1;257;02/07/2019;782;660;3;8
100;3;63;1;2;5;18/06/2019;783;259;3;8
100;3;21;0;3;43;24/06/2019;805;484;3;8
300;2;40;1;1;0;23/06/2019;807;682;3;8
135;2;39;0;2;293;09/06/2019;879;440;3;8
85;5;268;3;2;202;02/07/2019;958;811;3;8
95;5;9;0;1;0;03/09/2018;1017;858;3;8
90;2;206;2;1;236;30/06/2019;1026;866;3;8
250;15;37;1;2;54;30/10/2016;1028;868;3;8
189;7;7;0;2;303;17/04/2017;1061;900;3;8
100;3;182;2;1;220;01/07/2019;1103;934;3;8
145;14;3;0;1;0;01/09/2013;1114;945;3;8
100;5;4;0;1;0;14/07/2013;1182;1006;3;8
150;10;10;0;2;185;26/05/2019;1208;868;3;8
250;30;62;1;3;292;02/07/2019;1218;1039;3;8
175;3;18;0;2;0;08/10/2018;1252;1070;3;8
80;4;42;0;1;245;28/05/2019;1304;1119;3;8
150;5;3;0;1;0;17/08/2015;1305;1120;3;8
140;3;16;0;1;0;17/04/2017;1349;1159;3;8
119;2;85;1;1;338;23/06/2019;1413;1217;3;8
120;20;32;1;1;149;21/04/2019;1432;1235;3;8
75;3;163;2;2;218;19/06/2019;1472;1270;3;8
80;3;162;2;2;249;24/06/2019;1497;1270;3;8
85;4;239;3;2;1;26/06/2019;1542;1329;3;8
150;4;79;1;1;246;20/05/2019;1551;1338;3;8
90;1;3;0;1;0;06/07/2015;1648;1420;3;8
125;3;104;1;1;275;24/06/2019;1664;1436;3;8
105;5;227;3;2;234;03/07/2019;1666;811;3;8
175;7;1;0;1;0;23/05/2015;1674;1444;3;8
119;5;7;0;1;0;23/04/2016;1727;1491;3;8
149;2;67;1;3;329;06/07/2019;1733;1496;3;8
215;3;1;0;2;300;01/01/2013;1815;1564;3;8
96;5;224;3;1;77;21/06/2019;1888;1629;3;8
100;5;15;0;1;94;04/06/2019;1927;1664;3;8
100;3;7;0;1;0;27/01/2019;1992;1723;3;8
120;2;163;2;1;161;05/07/2019;2019;1747;3;8
107;2;147;2;1;27;22/06/2019;2022;1750;3;8
145;7;28;0;1;188;27/08/2018;2056;1778;3;8
280;3;68;1;1;280;24/06/2019;2058;1780;3;8
145;3;200;3;1;303;04/07/2019;2162;1867;3;8
105;5;12;1;1;0;30/05/2019;2204;1906;3;8
150;2;17;0;2;23;01/05/2019;2211;1911;3;8
130;30;52;1;3;171;03/01/2018;2218;1916;3;8
70;2;210;3;2;288;06/07/2019;2221;1918;3;8
139;30;26;0;1;205;20/05/2019;2229;1923;3;8
110;7;195;3;2;284;03/07/2019;2281;1969;3;8
182;9;27;0;1;23;21/05/2019;2292;1979;3;8
95;3;218;3;1;246;19/06/2019;2312;1996;3;8
90;2;4;0;1;0;28/05/2018;2329;2009;3;8
79;2;198;3;1;250;21/06/2019;2372;2047;3;8
200;2;80;4;1;109;01/07/2019;2392;2066;3;8
120;3;155;2;1;18;15/06/2019;2420;2093;3;8
99;3;68;1;2;270;26/06/2019;2431;339;3;8
125;1;153;2;1;1;17/06/2019;2469;2136;3;8
165;3;130;2;1;0;14/12/2017;2472;2139;3;8
181;3;153;3;1;174;16/06/2019;2488;2155;3;8
225;4;5;0;1;365;01/01/2016;2551;2207;3;8
188;3;38;1;1;261;30/06/2019;2570;2222;3;8
225;3;230;3;1;259;01/07/2019;2592;2241;3;8
98;3;144;3;1;249;23/06/2019;2598;2246;3;8
100;3;162;2;4;141;02/07/2019;2604;2201;3;8
120;1;226;3;2;274;04/07/2019;2637;1962;3;8
144;5;3;0;1;0;09/10/2016;2684;2321;3;8
99;3;208;3;1;206;25/06/2019;2690;2326;3;8
168;2;1;0;1;0;04/05/2016;2701;2336;3;8
155;3;227;3;1;244;14/06/2019;2721;2351;3;8
120;4;26;1;1;10;05/07/2019;2727;2357;3;8
115;5;3;0;1;0;02/04/2014;2773;2394;3;8
67;6;10;0;1;0;30/05/2018;2776;2397;3;8
170;3;134;2;3;209;20/06/2019;2779;2400;3;8
89;3;86;1;1;223;26/05/2019;2785;2405;3;8
75;2;36;1;1;0;25/06/2019;2807;2422;3;8
600;1;48;1;1;89;11/10/2015;2859;2468;3;8
120;4;72;1;1;284;15/06/2019;2872;2480;3;8
135;2;127;2;1;354;23/06/2019;2878;2486;3;8
130;3;220;3;2;0;23/06/2019;2880;2488;3;8
130;3;229;3;2;259;29/06/2019;2883;2488;3;8
135;3;173;2;2;277;23/06/2019;2890;2497;3;8
100;1;59;1;4;165;19/06/2019;2897;1999;3;8
74;2;189;3;2;131;30/06/2019;2902;1918;3;8
96;2;14;5;1;50;25/06/2019;2918;2513;3;8
115;2;210;4;2;106;14/06/2019;2982;2570;3;8
195;3;78;1;1;312;12/05/2019;3004;2589;3;8
120;7;39;1;2;50;22/06/2019;3028;1070;3;8
175;2;85;1;1;287;17/06/2019;3034;2615;3;8
185;1;0;;1;0;;3041;2621;3;8
122;7;122;2;2;364;17/06/2019;3108;2678;3;8
150;7;108;2;2;359;17/06/2019;3120;2678;3;8
345;3;181;3;2;213;28/06/2019;3122;2410;3;8
95;3;134;2;1;281;21/06/2019;3123;2691;3;8
120;1;93;2;1;0;29/04/2018;3135;2703;3;8
90;7;8;0;2;301;10/05/2019;3144;2712;3;8
150;1;0;;1;0;;3151;2718;3;8
120;3;207;3;1;237;23/06/2019;3157;2723;3;8
149;2;20;0;1;355;09/06/2019;3172;2736;3;8
100;4;10;0;1;0;06/06/2017;3174;2738;3;8
97;5;44;2;1;66;31/12/2018;3176;2740;3;8
140;3;156;2;2;230;25/04/2019;3215;2770;3;8
175;2;52;1;1;264;04/07/2019;3231;2784;3;8
190;2;237;4;1;266;06/07/2019;3364;2904;3;8
75;4;1;0;1;0;03/01/2014;3398;2935;3;8
151;2;43;1;1;220;01/07/2019;3467;2998;3;8
110;10;58;1;1;282;03/06/2019;3471;3002;3;8
177;3;209;3;2;237;26/06/2019;3473;3004;3;8
85;3;122;2;1;41;15/06/2019;3570;3086;3;8
170;3;125;2;2;314;22/06/2019;3582;3097;3;8
111;3;104;2;1;261;17/06/2019;3604;3116;3;8
112;200;314;5;2;42;20/06/2019;3607;3119;3;8
185;2;159;3;1;348;30/06/2019;3608;3120;3;8
150;2;94;3;1;144;23/06/2019;3642;3152;3;8
85;4;9;0;1;1;03/06/2019;3661;3170;3;8
112;4;138;2;1;248;29/06/2019;3678;3186;3;8
500;1;11;0;1;365;20/10/2015;3868;3360;3;8
175;27;0;;2;148;;3886;3309;3;8
179;3;149;2;1;242;04/07/2019;3888;3378;3;8
176;3;168;3;2;302;15/06/2019;4039;3504;3;8
92;3;227;4;1;173;01/07/2019;4069;3534;3;8
180;1;0;;1;0;;4103;3562;3;8
90;30;62;1;3;280;01/06/2019;4130;3584;3;8
65;1;1;0;1;98;14/08/2018;4158;3608;3;8
130;3;92;1;1;248;19/06/2019;4197;3641;3;8
68;30;3;0;1;0;13/12/2016;4233;3675;3;8
76;31;1;0;1;333;28/04/2017;4252;3692;3;8
150;1;197;3;3;209;01/07/2019;4270;2348;3;8
120;5;136;2;1;254;30/06/2019;4328;3754;3;8
151;3;34;1;5;308;04/12/2018;4343;3769;3;8
140;2;205;3;1;294;07/07/2019;4410;3824;3;8
135;2;296;5;1;187;25/06/2019;4413;3825;3;8
100;3;284;5;1;237;24/06/2019;4419;3828;3;8
155;25;3;0;1;364;02/04/2015;4442;3848;3;8
140;4;64;1;2;315;29/06/2019;4494;3886;3;8
149;2;225;4;1;254;30/06/2019;4524;3914;3;8
145;2;119;2;2;218;15/05/2019;4535;3924;3;8
185;5;60;1;1;0;29/03/2019;4538;3927;3;8
500;1;28;1;2;365;02/11/2018;4539;3924;3;8
75;1;1;0;1;0;12/02/2015;4544;3932;3;8
125;7;56;1;1;188;15/05/2019;4546;3934;3;8
155;3;44;1;5;363;27/05/2019;4567;3769;3;8
68;30;14;0;5;334;19/04/2019;4663;4043;3;8
139;2;124;2;1;231;25/06/2019;4683;4060;3;8
128;3;89;2;1;32;29/12/2018;4693;4068;3;8
200;5;120;2;1;193;29/06/2019;4702;4076;3;8
78;30;81;1;3;188;31/08/2018;4710;3584;3;8
150;1;0;;1;0;;4714;4086;3;8
215;4;14;0;1;0;05/04/2018;4728;4100;3;8
175;5;82;1;1;0;01/01/2019;4766;4135;3;8
175;3;1;0;2;365;24/10/2014;4832;4194;3;8
50;3;15;0;1;0;21/06/2016;4871;4229;3;8
127;4;142;2;1;2;28/05/2019;4873;4231;3;8
175;3;4;0;2;365;02/11/2014;4876;4194;3;8
195;2;231;4;1;251;22/06/2019;4887;4242;3;8
151;5;52;1;5;333;19/06/2019;4922;3769;3;8
59;1;142;3;1;318;01/07/2019;4928;4280;3;8
399;3;49;1;4;269;12/06/2019;4932;1679;3;8
113;4;38;1;1;191;07/07/2019;4953;4304;3;8
120;2;60;1;1;156;30/06/2019;4987;4332;3;8
97;3;15;0;1;0;30/09/2018;5014;4357;3;8
90;2;51;1;1;179;29/10/2018;5015;4358;3;8
150;3;117;2;1;242;21/06/2019;5065;4399;3;8
100;3;36;1;1;89;02/08/2018;5077;4408;3;8
200;3;0;;1;0;;5101;4428;3;8
172;30;9;0;21;342;27/03/2019;5108;4022;3;8
99;2;216;4;1;321;24/06/2019;5116;4440;3;8
95;2;116;2;1;226;29/05/2019;5124;4446;3;8
200;3;6;0;1;0;01/01/2016;5134;4454;3;8
99;3;10;0;1;66;13/11/2018;5152;4468;3;8
199;3;118;2;1;23;01/07/2019;5155;4471;3;8
100;3;168;3;1;317;27/06/2019;5160;4475;3;8
85;7;2;0;1;0;15/05/2017;5161;4476;3;8
90;8;17;0;1;0;12/03/2019;5185;4497;3;8
117;5;105;2;1;6;27/06/2019;5186;4498;3;8
180;3;72;1;1;291;17/06/2019;5198;4507;3;8
200;7;5;0;1;0;10/09/2016;5217;4524;3;8
165;3;173;3;1;297;06/07/2019;5224;4530;3;8
130;3;135;2;2;206;28/05/2019;5228;4534;3;8
135;2;252;4;1;35;22/06/2019;5267;4562;3;8
165;4;138;3;2;322;24/06/2019;5294;3886;3;8
80;3;2;0;1;0;15/08/2016;5303;4589;3;8
90;3;2;0;1;0;11/09/2016;5306;4592;3;8
101;10;16;0;1;0;27/05/2018;5323;4604;3;8
115;2;59;1;5;337;08/06/2019;5342;3769;3;8
135;3;8;0;1;0;10/09/2015;5349;4627;3;8
151;5;51;1;5;318;07/06/2019;5361;3769;3;8
199;4;9;0;1;0;01/07/2017;5477;4730;3;8
210;2;10;0;2;180;18/05/2019;5479;4732;3;8
150;2;5;0;1;0;29/12/2018;5485;4738;3;8
115;2;259;4;1;285;30/06/2019;5511;4760;3;8
119;2;209;4;1;241;19/06/2019;5513;4762;3;8
145;3;122;2;1;269;10/06/2019;5522;4769;3;8
150;5;18;3;3;254;26/06/2019;5546;1039;3;8
130;3;132;3;2;257;21/06/2019;5594;4534;3;8
215;1;167;3;1;250;20/06/2019;5610;4842;3;8
299;4;8;0;1;279;02/08/2017;5616;4847;3;8
152;3;146;3;2;287;24/05/2019;5620;4851;3;8
150;5;14;0;2;363;27/12/2017;5625;4856;3;8
155;3;1;1;2;342;01/07/2019;5630;1564;3;8
125;2;191;3;2;311;23/06/2019;5664;4732;3;8
100;1;0;;2;0;;5692;4909;3;8
115;3;131;2;2;241;22/06/2019;5723;2770;3;8
95;7;69;2;2;0;07/12/2018;5732;4940;3;8
199;3;82;2;2;269;07/07/2019;5742;4948;3;8
120;30;131;2;1;336;07/01/2019;5746;4952;3;8
116;2;148;3;1;0;16/06/2019;5751;4957;3;8
129;1;223;4;1;230;20/06/2019;5768;4974;3;8
199;2;222;4;2;238;04/07/2019;5788;2649;3;8
1050;3;121;2;1;327;10/06/2019;5803;5004;3;8
160;3;149;3;2;303;24/06/2019;5913;3504;3;8
75;10;2;0;1;349;02/11/2018;5917;5102;3;8
102;1;10;0;1;4;26/01/2019;5931;5113;3;8
85;1;84;1;1;286;01/07/2019;5932;5114;3;8
285;2;37;1;1;0;09/05/2016;5959;5139;3;8
110;2;192;3;1;132;02/07/2019;5971;5150;3;8
180;3;50;1;3;365;28/10/2018;5974;4673;3;8
170;3;207;4;1;151;22/06/2019;5983;5160;3;8
83;2;88;5;1;165;30/06/2019;5988;5165;3;8
115;2;9;0;1;0;06/09/2015;5997;5174;3;8
229;2;195;3;1;254;24/06/2019;6013;5186;3;8
125;3;7;0;1;0;16/07/2018;6031;5202;3;8
130;5;0;;1;0;;6035;5206;3;8
200;7;0;;1;0;;6052;5220;3;8
103;2;5;0;1;211;03/01/2019;6054;5222;3;8
129;2;179;3;2;285;16/06/2019;6069;5236;3;8
250;1;4;0;4;165;29/02/2016;6096;4936;3;8
125;3;24;0;2;69;19/06/2019;6120;5278;3;8
135;3;15;0;2;89;02/07/2019;6122;5278;3;8
227;1;17;0;1;362;27/08/2018;6148;5304;3;8
140;3;11;0;1;0;22/09/2015;6268;5403;3;8
100;2;2;0;2;0;08/08/2017;6284;5418;3;8
69;1;40;1;1;3;19/06/2019;6290;5424;3;8
500;1;1;0;2;362;30/08/2015;6340;5464;3;8
115;2;214;4;2;108;21/06/2019;6361;2570;3;8
130;200;271;5;2;64;03/07/2019;6377;3119;3;8
140;3;0;;1;0;;6429;5535;3;8
90;4;12;0;2;0;14/04/2016;6493;5590;3;8
110;1;0;;1;0;;6555;5650;3;8
150;5;12;0;1;9;19/08/2018;6645;5731;3;8
149;2;145;3;2;305;02/07/2019;6658;5743;3;8
100;2;3;0;1;0;18/09/2015;6708;5784;3;8
2000;7;3;0;1;0;30/12/2015;6717;5791;3;8
130;14;33;1;1;105;30/06/2019;6730;5804;3;8
60;1;23;2;15;83;05/07/2019;6769;2151;3;8
130;2;6;0;1;0;24/04/2018;6774;5844;3;8
105;7;53;1;2;77;28/10/2018;6780;5849;3;8
188;2;23;3;1;75;02/07/2019;6800;5869;3;8
100;5;9;0;3;262;24/11/2018;6816;5882;3;8
145;3;209;4;1;219;18/06/2019;6824;5890;3;8
100;3;91;2;1;160;01/01/2019;6896;5949;3;8
145;2;222;4;4;109;26/06/2019;6925;5976;3;8
95;3;51;1;2;194;02/07/2019;6937;5984;3;8
120;30;2;0;2;0;21/12/2018;6956;5999;3;8
83;1;0;;1;0;;7045;6080;3;8
140;5;4;0;1;0;06/06/2015;7068;6098;3;8
150;3;45;1;1;0;24/12/2018;7153;6176;3;8
130;3;138;3;1;254;18/06/2019;7158;6181;3;8
150;3;109;2;1;343;15/06/2019;7234;6245;3;8
80;5;5;0;1;0;05/01/2016;7284;6286;3;8
99;1;100;2;1;158;01/01/2019;7303;6302;3;8
110;1;3;0;1;0;16/11/2015;7342;6335;3;8
142;4;106;2;2;247;26/06/2019;7364;6352;3;8
120;3;194;4;1;213;20/06/2019;7365;6353;3;8
700;1;6;0;3;322;15/02/2017;7372;1496;3;8
119;2;83;2;1;217;16/06/2019;7384;6366;3;8
159;4;142;3;2;24;04/01/2019;7394;6374;3;8
298;3;17;0;1;35;14/05/2019;7453;6424;3;8
75;2;9;0;1;0;19/04/2016;7504;6469;3;8
135;3;148;3;2;134;21/06/2019;7510;2497;3;8
135;3;140;3;2;197;02/07/2019;7524;6485;3;8
128;4;44;2;1;88;20/06/2019;7539;6494;3;8
101;7;4;0;1;365;26/05/2019;7541;6496;3;8
125;3;64;1;1;132;30/05/2019;7555;6506;3;8
60;14;0;;1;59;;7572;6520;3;8
100;2;107;2;1;41;03/07/2019;7590;6536;3;8
99;3;0;;1;0;;7645;6580;3;8
255;6;12;0;1;66;04/10/2018;7696;6621;3;8
172;30;6;0;21;221;11/05/2019;7745;4022;3;8
185;3;213;4;3;298;22/06/2019;7750;6661;3;8
83;3;57;1;2;264;08/06/2019;7788;6352;3;8
190;2;1;0;1;0;26/06/2017;7793;6691;3;8
175;2;42;1;1;0;09/02/2019;7847;6738;3;8
105;2;127;4;3;113;27/06/2019;7854;6745;3;8
139;2;119;2;2;175;09/06/2019;7856;5236;3;8
109;3;79;2;3;0;30/06/2019;7864;6745;3;8
100;3;106;2;1;52;05/07/2019;7881;6769;3;8
110;2;19;0;1;0;10/06/2016;7988;6865;3;8
125;3;165;3;1;249;01/07/2019;8086;6949;3;8
199;3;10;0;1;0;24/11/2018;8108;6969;3;8
85;10;4;0;1;0;06/11/2018;8131;6988;3;8
280;3;152;3;1;274;24/06/2019;8193;7041;3;8
132;3;120;2;2;214;06/07/2019;8194;6485;3;8
109;5;2;0;2;0;04/06/2016;8202;5743;3;8
90;1;2;0;1;0;21/09/2016;8217;7059;3;8
125;3;90;2;1;155;23/06/2019;8227;7067;3;8
185;1;69;1;1;309;16/06/2019;8250;7087;3;8
80;1;93;2;2;0;29/06/2019;8326;7156;3;8
86;30;10;0;1;302;31/05/2019;8359;7187;3;8
160;4;9;0;1;365;26/10/2015;8453;7267;3;8
133;2;49;1;3;319;24/06/2019;8469;7283;3;8
215;3;5;0;1;0;23/07/2017;8516;7327;3;8
145;3;130;3;2;105;06/07/2019;8538;7344;3;8
189;2;92;2;2;239;30/06/2019;8608;7399;3;8
98;10;7;0;1;0;06/01/2016;8609;7400;3;8
91;2;16;2;1;10;07/07/2019;8625;7415;3;8
145;5;25;1;1;0;02/01/2018;8654;7443;3;8
95;5;4;0;1;0;03/06/2016;8665;7453;3;8
100;3;1;0;1;0;06/10/2016;8675;7460;3;8
179;30;0;;21;274;;8684;4022;3;8
175;1;5;0;2;0;29/12/2017;8695;7476;3;8
150;4;70;2;1;293;26/06/2019;8697;7478;3;8
200;3;4;1;1;14;25/03/2019;8721;7500;3;8
275;3;21;0;1;5;24/11/2018;8745;7522;3;8
60;5;5;0;1;0;25/11/2015;8768;7542;3;8
110;4;15;0;1;97;13/08/2018;8901;7639;3;8
177;3;144;3;2;260;02/07/2019;8909;3004;3;8
90;2;23;4;1;190;28/05/2019;8918;7653;3;8
120;2;0;;1;0;;8939;7671;3;8
200;5;0;;1;0;;8972;7701;3;8
122;3;101;2;2;293;09/05/2019;9002;4851;3;8
105;1;9;0;1;0;09/08/2015;9005;7730;3;8
139;4;152;3;1;281;13/06/2019;9032;7751;3;8
100;15;5;0;1;24;20/05/2019;9143;7838;3;8
120;2;4;0;1;0;29/10/2017;9177;7870;3;8
90;5;25;1;2;347;03/06/2019;9190;7882;3;8
180;3;123;3;1;211;26/06/2019;9204;7895;3;8
250;2;3;0;1;0;20/10/2015;9257;7942;3;8
120;2;0;;1;0;;9259;7944;3;8
125;30;3;0;3;308;21/07/2017;9278;7963;3;8
110;3;14;0;1;0;15/10/2017;9335;8015;3;8
97;2;120;3;1;292;27/06/2019;9340;8020;3;8
120;2;74;2;2;60;30/04/2019;9353;8031;3;8
135;2;174;4;1;5;12/06/2019;9355;8033;3;8
150;7;3;0;1;0;05/10/2015;9360;8037;3;8
98;3;91;2;2;217;23/06/2019;9394;5464;3;8
125;3;17;0;1;80;20/05/2019;9403;8077;3;8
90;5;9;0;1;8;11/06/2019;9440;8112;3;8
115;1;0;;1;0;;9466;8137;3;8
78;1;1;0;1;0;08/08/2015;9518;8185;3;8
130;4;34;1;2;340;28/04/2019;9564;8227;3;8
159;7;6;0;1;1;04/01/2019;9582;8243;3;8
450;2;34;1;2;337;26/04/2019;9607;8267;3;8
100;7;2;0;1;0;06/09/2015;9628;8287;3;8
125;3;130;3;1;217;06/07/2019;9654;8313;3;8
135;2;6;0;1;0;07/12/2015;9677;8333;3;8
150;1;1;0;3;0;20/12/2015;9689;472;3;8
125;2;6;0;1;0;25/08/2015;9699;8354;3;8
